"Бренд","MPN","Наименование продукта","Цена","URL-адрес страницы","Данные о наличии продукта","Категория товара","Оценка товара","Количество отзывов"
"VIVO","-","Смартфон VIVO Y91c black ",1386900,"https://goodzone.uz/product/smartfon-vivo-y91c-black",0,"Смартфоны",4.185185185185185,27
"Remington","D2400 U51","Фен Remington D2400 U51",310500,"https://goodzone.uz/product/fen-remington-d2400-u51",0,"Фены",0,0
"Panasonic","EH-ND63-P865","Фен Panasonic EH-ND63-P865",331200,"https://goodzone.uz/product/fen-panasonic-eh-nd63-p865",0,"Фены",0,0
"Hitachi","R-BG410PUC6 GBK","Холодильник Hitachi R-BG410PUC6 GBK",8492750,"https://goodzone.uz/product/kholodilnik-hitachi-r-bg410puc6-gbk",0,"Холодильники",0,0
"Braun","NULL","Блендер	Braun MQ545",1160500,"https://goodzone.uz/product/blender-braun-mq545",0,"Блендеры",0,0
"Haier","WCHP21AEG","Вытяжка Haier WCHP21AEG",1846250,"https://goodzone.uz/product/vytyazhka-haier-wchp21aeg",3,"Вытяжки",0,0
"Haier","PCHT30EIS","Вытяжка Haier PCHT30EIS",2057250,"https://goodzone.uz/product/vytyazhka-haier-pcht30eis",2,"Вытяжки",0,0
"Samsung","WW80K62E01WD","Стиральная машина Samsung WW80K62E01WD",5011250,"https://goodzone.uz/product/stiralnaya-mashina-samsung-ww80k62e01wd",0,"Стиральные машины",0,0
"Ballu","BIH-APL-0.8","Обогреватель инфракрасный Ballu BIH-APL-0.8",759600,"https://goodzone.uz/product/obogrevatel-infrakrasnyi-ballu-bih-apl-0-8",3,"Обогреватели",0,0
"Ballu","BHC-L10-S06","Завеса тепловая Ballu BHC-L10-S06-M",2637500,"https://goodzone.uz/product/zavesa-teplovaya-ballu-bhc-l10-s06-m",2,"Обогреватели",0,0
"Ballu","BHP-M-3","Тепловая пушка электрическая Ballu BHP-M-3",738500,"https://goodzone.uz/product/teplovaya-pushka-elektricheskaya-ballu-bhp-m-3",0,"Тепловые пушки",0,0
"LG","F2J7HG2W","Стиральная машина с сушилкой LG F2J7HG2W",5222250,"https://goodzone.uz/product/stiralnaya-mashina-s-sushilkoi-lg-f2j7hg2w",0,"Стиральные машины",0,0
"Xiaomi","LYEJ02LM","Bluetooth Гарнитура XIAOMI LYEJ02LM",104652,"https://goodzone.uz/product/bluetooth-garnitura-xiaomi-lyej02lm",0,"Наушники",0,0
"Ballu","BKX-5","Тепловая пушка Ballu BKX-5",696300,"https://goodzone.uz/product/teplovaya-pushka-ballu-bkx-5",0,"Тепловые пушки",0,0
"Ballu","BHP-PE-3","Тепловая пушка электрическая Ballu BHP-PE-3",664650,"https://goodzone.uz/product/teplovaya-pushka-elektricheskaya-ballu-bhp-pe-3",0,"Тепловые пушки",0,0
"Edifier","NULL","Домашний кинотеатр Edifier B3 SOUNDBAR",1371500,"https://goodzone.uz/product/domashnii-kinoteatr-edifier-b3-soundbar",2,"Домашний кинотеатр и Hi-Fi техника",0,0
"Xiaomi","-","Смартфон Xiaomi Redmi 8 3/32GB (Black)",1434800,"https://goodzone.uz/product/smartfon-xiaomi-redmi-8-3-32gb-black",0,"Смартфоны",0,0
"Samsung","A50 64GB Black","Смартфон Samsung Galaxy A50 505 64GB Black",2690250,"https://goodzone.uz/product/smartfon-samsung-galaxy-a50-505-64gb-black",0,"Смартфоны",5,2
"HP","N3060/4GB/500GB","Ноутбук HP N3060/4GB/500GB",2426500,"https://goodzone.uz/product/noutbuk-hp-n3060-4gb-500gb",0,"Ноутбуки",4.4,5
"Beko","CWB6410AR","Вытяжка Beko	CWB6410AR",1899000,"https://goodzone.uz/product/vytyazhka-beko-cwb6410ar",0,"Вытяжки",0,0
"Beko","HCB61630BX","Вытяжка Beko HCB61630BX",1793500,"https://goodzone.uz/product/vytyazhka-beko-hcb61630bx",5,"Вытяжки",0,0
"Beko","HCB91630BX","Вытяжка Beko HCB91630BX",2110000,"https://goodzone.uz/product/vytyazhka-beko-hcb91630bx",1,"Вытяжки",0,0
"Beko","BBFEA 180 / BBFEA 181","Кондиционер Beko BBFEA 180 / BBFEA 181",5908000,"https://goodzone.uz/product/kondicioner-beko-bbfea-180-bbfea-181",1,"Кондиционеры",0,0
"Gold AVEX","16 WALL FAN","Настенный вентилятор Gold AVEX 16 WALL FAN",506400,"https://goodzone.uz/product/nastennyi-ventilyator-gold-avex-16-wall-fan",9,"Вентиляторы",0,0
"LG","GN-C222SLCN","Холодильник	LG GN-C222SLCN",4905750,"https://goodzone.uz/product/kholodilnik-lg-gn-c222slcn",0,"Холодильники",0,0
"Samsung","RT22HAR4DWW","Холодильник Samsung	RT22HAR4DWW",4818712.5,"https://goodzone.uz/product/kholodilnik-samsung-rt22har4dww",2,"Холодильники",5,1
"Бирюса","M135","Холодильник Бирюса M135",3534250,"https://goodzone.uz/product/kholodilnik-biryusa-m135",0,"Холодильники",0,0
"Бирюса","M6","Холодильник Бирюса M6",2795750,"https://goodzone.uz/product/kholodilnik-biryusa-m6",1,"Холодильники",0,0
"Beko","CNKR5356EC0S","Холодильник	Beko CNKR5356EC0S",5433250,"https://goodzone.uz/product/kholodilnik-beko-cnkr5356ec0s",0,"Холодильники",0,0
"Бирюса","238","Холодильник	Бирюса 238",2637500,"https://goodzone.uz/product/kholodilnik-biryusa-238",1,"Холодильники",0,0
"Goodwell","GRF-B338XL4","Холодильник GOODWELL GRF-B338XL4",6435500,"https://goodzone.uz/product/kholodilnik-goodwell-grf-b338xl4",0,"Холодильники",0,0
"Бирюса","237","Холодильник	Бирюса 237",2848500,"https://goodzone.uz/product/kholodilnik-biryusa-237",0,"Холодильники",0,0
"Бирюса","139","Холодильник	Бирюса	139",3692500,"https://goodzone.uz/product/kholodilnik-biryusa-139",1,"Холодильники",0,0
"Beko","RCNE520E20ZGB","Холодильник	Beko RCNE520E20ZGB",11288500,"https://goodzone.uz/product/kholodilnik-beko-rcne520e20zgb",0,"Холодильники",0,0
"Beko","CNKL7321EC0S","Холодильник	Beko CNKL7321EC0S",5116750,"https://goodzone.uz/product/kholodilnik-beko-cnkl7321ec0s",2,"Холодильники",0,0
"Beko","NKDN6356E20W","Холодильник	Beko CNKDN6356E20W",5327750,"https://goodzone.uz/product/kholodilnik-beko-cnkdn6356e20w",2,"Холодильники",0,0
"Roison","RHWG 35 DS 4S1 W","Холодильник	ROISON RHWG 35 DS 4S1 W",3006750,"https://goodzone.uz/product/kholodilnik-roison-rhwg-35-ds-4s1-w",0,"Холодильники",0,0
"Beko","RCNK400E20ZX","Холодильник Beko	RCNK400E20ZX",7596000,"https://goodzone.uz/product/kholodilnik-beko-rcnk400e20zx",4,"Холодильники",0,0
"Beko","RCNK400E20ZGB","Холодильник	Beko RCNK400E20ZGB",8545500,"https://goodzone.uz/product/kholodilnik-beko-rcnk400e20zgb",1,"Холодильники",0,0
"Бирюса","M633","Холодильник Бирюса M633",3745250,"https://goodzone.uz/product/kholodilnik-biryusa-m633",0,"Холодильники",0,0
"Bosch","KGN36NL30U","Холодильник BOSCH KGN36NL30U",7479950,"https://goodzone.uz/product/kholodilnik-bosch-kgn36nl30u",0,"Холодильники",0,0
"Ariston","LH8 FF1I A","Холодильник ARISTON LH8 FF1I A",7807000,"https://goodzone.uz/product/kholodilnik-ariston-lh8-ff1i-a",1,"Холодильники",0,0
"Beko","RCSK250MOOW","Холодильник Beko RCSK250MOOW",3587000,"https://goodzone.uz/product/kholodilnik-beko-rcsk250moow",3,"Холодильники",0,0
"Бирюса","M151","Холодильник Бирюса M151",3112250,"https://goodzone.uz/product/kholodilnik-biryusa-m151",1,"Холодильники",0,0
"Бирюса","M153","Холодильник Бирюса M153",3112250,"https://goodzone.uz/product/kholodilnik-biryusa-m153",0,"Холодильники",0,0
"Indesit","DF5180S","Холодильник Indesit DF5180S",5169500,"https://goodzone.uz/product/kholodilnik-indesit-df5180s",0,"Холодильники",0,0
"Indesit","ES18","Холодильник Indesit ES18",3850750,"https://goodzone.uz/product/kholodilnik-indesit-es18",0,"Холодильники",0,0
"Бирюса","649","Холодильник Бирюса 649",4325500,"https://goodzone.uz/product/kholodilnik-biryusa-649",1,"Холодильники",0,0
"Hitachi","R-W660PUC3 INX","Холодильник Hitachi R-W660PUC3 INX",13082000,"https://goodzone.uz/product/kholodilnik-hitachi-r-w660puc3-inx",1,"Холодильники",0,0
"Hitachi","R-W660PUC7 GBK","Холодильник Hitachi R-W660PUC7 GBK",14031500,"https://goodzone.uz/product/kholodilnik-hitachi-r-w660puc7-gbk",2,"Холодильники",0,0
"Hitachi","R-W660PUC7 GBW","Холодильник Hitachi R-W660PUC7 GBW",14031500,"https://goodzone.uz/product/kholodilnik-hitachi-r-w660puc7-gbw",1,"Холодильники",0,0
"Haier","C2F637CFMV","Холодильник	Haier C2F637CFMV",7332250,"https://goodzone.uz/product/kholodilnik-haier-c2f637cfmv",1,"Холодильники",0,0
"Бирюса","W135","Холодильник Бирюса W135",3534250,"https://goodzone.uz/product/kholodilnik-biryusa-w135",0,"Холодильники",0,0
"Haier","LE43K6500SA","Телевизор Haier LE43K6500SA",3217750,"https://goodzone.uz/product/televizor-haier-le43k6500sa",0,"Телевизоры",0,0
"Samsung","UE43RU7100","Телевизор Samsung ART UE43RU7100",4431000,"https://goodzone.uz/product/televizor-samsung-art-ue43ru7100",11,"Телевизоры",0,0
"LG","55UM7450PLA","Телевизор LG 55UM7450PLA",7754250,"https://goodzone.uz/product/televizor-lg-55um7450pla",0,"Телевизоры",0,0
"LG","55UM7660PLA","Телевизор LG 55UM7660PLA",8651000,"https://goodzone.uz/product/televizor-lg-55um7660pla",0,"Телевизоры",0,0
"LG","55UM7300PLB","Телевизор LG 55UM7300PLB",7490500,"https://goodzone.uz/product/televizor-lg-55um7300plb",0,"Телевизоры",0,0
"Samsung","UE50RU7100U","Телевизор Samsung ART UE50RU7100U",5855250,"https://goodzone.uz/product/televizor-samsung-art-ue50ru7100u",4,"Телевизоры",0,0
"Samsung","UE49N5500AU  Smart new","Телевизор Samsung ART UE49N5500AU  Smart new",5538750,"https://goodzone.uz/product/televizor-samsung-art-ue49n5500au-smart-new",3,"Телевизоры",0,0
"Samsung","QE55Q60RAU","Телевизор Samsung ART QE55Q60RAU",9495000,"https://goodzone.uz/product/televizor-samsung-art-qe55q60rau",3,"Телевизоры",0,0
"Samsung","UE75RU7100U","Телевизор Samsung ART UE75RU7100U",16458000,"https://goodzone.uz/product/televizor-samsung-art-ue75ru7100u",1,"Телевизоры",0,0
"LG","49LK5910 (smart)","Телевизор LG 49LK5910 (smart)",5064000,"https://goodzone.uz/product/televizor-lg-49lk5910-smart",0,"Телевизоры",0,0
"Samsung","UE43N5500 SMART  NEW","Телевизор Samsung ART UE43N5500 SMART  NEW",4325500,"https://goodzone.uz/product/televizor-samsung-art-ue43n5500-smart-new",7,"Телевизоры",0,0
"Samsung","UE32N4000 (new)","Телевизор Samsung ART UE32N4000 (new)",2183850,"https://goodzone.uz/product/televizor-samsung-art-ue32n4000-new",9,"Телевизоры",0,0
"Samsung","UE55RU7100U","Телевизор Samsung ART UE55RU7100U",6804750,"https://goodzone.uz/product/televizor-samsung-art-ue55ru7100u",1,"Телевизоры",0,0
"Samsung","UE32N5300BUCCE","Телевизор Samsung ART UE32N5300BUCCE",2785200,"https://goodzone.uz/product/televizor-samsung-art-ue32n5300bucce",5,"Телевизоры",3,1
"Roison","RE43068 Smart","Телевизор ROISON RE43068 Smart",2690250,"https://goodzone.uz/product/televizor-roison-re43068-smart",0,"Телевизоры",0,0
"Roison","RE32040","Телевизор ROISON RE32040",1213250,"https://goodzone.uz/product/televizor-roison-re32040",0,"Телевизоры",0,0
"Samsung","UE49M5500AUCCE","Телевизор Samsung ART UE49M5500AUCCE",6488250,"https://goodzone.uz/product/televizor-samsung-art-ue49m5500aucce",0,"Телевизоры",0,0
"Konig","32 KLED 7000","Телевизор KONIG 32 KLED 7000",1899000,"https://goodzone.uz/product/televizory-konig-32-kled-7000",0,"Телевизоры",0,0
"Konig","43 KLED 7000","Телевизор KONIG 43 KLED 7000",3165000,"https://goodzone.uz/product/televizory-konig-43-kled-7000",1,"Телевизоры",0,0
"SHUNFA","SHUNFA S1","Промышленная швейная машина SHUNFA S1",3177500,"https://goodzone.uz/product/promyshlennaya-shveinaya-mashina-shunfa-s1",0,"Швейные машинки",0,0
"Rosso","50N3000U","Телевизоры ROSSO 50N3000U",5697000,"https://goodzone.uz/product/televizory-rosso-50n3000u",2,"Телевизоры",0,0
"Artel","24AH90G","Телевизор Artel 24AH90G",1090870,"https://goodzone.uz/product/televizory-artel-24ah90g",0,"Телевизоры",2,3
"Samsung","UE43N5300AU","Телевизор Samsung UE43N5300AU",4853000,"https://goodzone.uz/product/televizor-samsung-ue43n5300au",0,"Телевизоры",0,0
"Vista","43VA560","Телевизор Vista 43VA560",2352650,"https://goodzone.uz/product/televizor-vista-43va560",0,"Телевизоры",2,1
"Vista","49VA560","Телевизор Vista 49VA560",3692500,"https://goodzone.uz/product/televizor-vista-49va560",0,"Телевизоры",0,0
"Sony","KDL-40WE663 J","Телевизор Sony KDL-40WE663 J",4462650,"https://goodzone.uz/product/televizor-sony-kdl-40we663-j",1,"Телевизоры",0,0
"Samsung","UE65NU7400U","Телевизор Samsung ART UE65NU7400U",15297500,"https://goodzone.uz/product/televizor-samsung-art-ue65nu7400u",1,"Телевизоры",0,0
"Vista","VS55U7A","Телевизор Vista VS55U7A",6752000,"https://goodzone.uz/product/televizor-vista-vs55u7a",0,"Телевизоры",0,0
"Sony","KDL-49WE665","Телевизор SONY KDL-49WE665",5507100,"https://goodzone.uz/product/televizory-sony-kdl-49we665",0,"Телевизоры",0,0
"Hisense","H39A5100","Телевизор Hisense H39A5100",2584750,"https://goodzone.uz/product/televizory-hisense-h39a5100",0,"Телевизоры",0,0
"Hisense","H43A5100","Телевизор Hisense H43A5100",3112250,"https://goodzone.uz/product/televizory-hisense-h43a5100",0,"Телевизоры",0,0
"Samsung","UE43N5000AU","Телевизор Samsung UE43N5000AU",3050005,"https://goodzone.uz/product/televizor-samsung-ue43n5000au",0,"Телевизоры",0,0
"Sony","KDL-32RE303","Телевизор SONY KDL-32RE303",2532000,"https://goodzone.uz/product/televizor-sony-kdl-32re303",0,"Телевизоры",0,0
"Sony","KDL-40RE353","Телевизор SONY KDL-40RE353",3481500,"https://goodzone.uz/product/televizory-sony-kdl-40re353",5,"Телевизоры",0,0
"Samsung","UE65RU7400U","Телевизор Samsung ART UE65RU7400U",11499500,"https://goodzone.uz/product/televizor-samsung-art-ue65ru7400u",1,"Телевизоры",0,0
"Vista","32VA700S SMART","Телевизор VISTA 32VA700S SMART",1814600,"https://goodzone.uz/product/televizory-vista-32va700s-smart",0,"Телевизоры",0,0
"VIVO","Y91c blue","Смартфон VIVO Y91c blue",1529750,"https://goodzone.uz/product/smartfon-vivo-y91c-blue",0,"Смартфоны",0,0
"Realme","RMX2020 C3 3/64GB Горячий Красный","Смартфон Realme RMX2020 C3 3/64GB Горячий Красный",1751300,"https://goodzone.uz/product/smartfon-realme-rmx2020-c3-3-64gb-goryachii-krasnyi",0,"Смартфоны",0,0
"Realme","RMX2020 C3 3/64GB Холодный синий","Смартфон Realme RMX2020 C3 3/64GB Холодный синий",1769235,"https://goodzone.uz/product/smartfon-realme-rmx2020-c3-3-64gb-kholodnyi-sinii",4,"Смартфоны",0,0
"Realme","RMX2040 6i 3/64GB Зеленый чай","Смартфон Realme RMX2040 6i 3/64GB Зеленый чай",2034040,"https://goodzone.uz/product/smartfon-realme-rmx2040-6i-3-64gb-zelenyi-chai",4,"Смартфоны",0,0
"Realme","RMX2040 6i 3/64GB Белое молоко","Смартфон Realme RMX2040 6i 3/64GB Белое молоко",2005555,"https://goodzone.uz/product/smartfon-realme-rmx2040-6i-3-64gb-beloe-moloko",2,"Смартфоны",0,0
"Philips","GC6709/20","Утюг Philips GC6709/20",1846250,"https://goodzone.uz/product/utyug-philips-gc6709-20",1,"Утюги",0,0
"Philips","GC2148/30","Утюг Philips GC2148/30",896750,"https://goodzone.uz/product/utyug-philips-gc2148-30",5,"Утюги",0,0
"Philips","GC2670/20","Утюг Philips GC2670/20",844000,"https://goodzone.uz/product/utyug-philips-gc2670-20",4,"Утюги",0,0
"Philips","GC2671/50","Утюг Philips GC2671/50",738500,"https://goodzone.uz/product/utyug-philips-gc2671-50",3,"Утюги",0,0
"Philips","GC2675/85","Утюг Philips GC2675/85",917850,"https://goodzone.uz/product/utyug-philips-gc2675-85",7,"Утюги",0,0
"Beko","SGA7124B","Утюг Beko SGA7124B",1044450,"https://goodzone.uz/product/utyug-beko-sga7124b",0,"Утюги",0,0
"Beko","SGA7126P","Утюг Beko SGA7126P",1076100,"https://goodzone.uz/product/utyug-beko-sga7126p",0,"Утюги",0,0
"Beko","SIM7124B","Утюг Beko SIM7124B",506400,"https://goodzone.uz/product/utyug-beko-sim7124b",0,"Утюги",0,0
"Beko","SIM4126B","Паровой утюг Beko SIM4126B",422000,"https://goodzone.uz/product/parovoi-utyug-beko-sim4126b",30,"Утюги",0,0
"Beko","SIM4123T","Утюг Beko SIM4123T",395900,"https://goodzone.uz/product/utyug-beko-sim4123t",0,"Утюги",0,0
"Beko","SPA7131P","Утюг Beko SPA7131P",749050,"https://goodzone.uz/product/utyug-beko-spa7131p",3,"Утюги",0,0
"Beko","SPM7128P","Утюг Beko SPM7128P",727950,"https://goodzone.uz/product/utyug-beko-spm7128p",1,"Утюги",0,0
"Bosch","TDA3024030","Утюг BOSCH TDA3024030",696300,"https://goodzone.uz/product/utyug-bosch-tda3024030",1,"Утюги",0,0
"Bosch","TDA703021I","Утюг BOSCH TDA703021I",1413700,"https://goodzone.uz/product/utyug-bosch-tda703021i",4,"Утюги",0,0
"Bosch","TDA3028210","Утюг BOSCH TDA3028210",770150,"https://goodzone.uz/product/utyug-bosch-tda3028210",0,"Утюги",0,0
"Bosch","TDA3024034","Утюг BOSCH TDA3024034",654100,"https://goodzone.uz/product/utyug-bosch-tda3024034",1,"Утюги",0,0
"Bosch","TDA3026110","Утюг BOSCH TDA3026110",727950,"https://goodzone.uz/product/utyug-bosch-tda3026110",0,"Утюги",0,0
"Panasonic","NI-E610TVTW","Утюг Panasonic NI-E610TVTW",506400,"https://goodzone.uz/product/utyug-panasonic-ni-e610tvtw",0,"Утюги",0,0
"Bosch","TDA3024010","Утюг BOSCH TDA3024010",801800,"https://goodzone.uz/product/utyug-bosch-tda3024010",2,"Утюги",0,0
"Bosch","TDA5028010","Утюг BOSCH TDA5028010",938950,"https://goodzone.uz/product/utyug-bosch-tda5028010",1,"Утюги",0,0
"Eurolux","EU-SI5005SWB","Утюг паровой EUROLUX EU-SI5005SWB",348150,"https://goodzone.uz/product/utyug-parovoi-eurolux-eu-si5005swb",0,"Утюги",0,0
"Eurolux","EU-SI5062KY","Утюг паровой EUROLUX EU-SI5062KY",337600,"https://goodzone.uz/product/utyug-parovoi-eurolux-eu-si5062ky",0,"Утюги",0,0
"Philips","GC512/40","Утюг/отпариватель Philips GC512/40",1213250,"https://goodzone.uz/product/utyug-otparivatel-philips-gc512-40",1,"Утюги",0,0
"Барьер","БАРЬЕР Комплекс (ЖЕСТКОСТЬ ЖЕЛЕЗО)","Кассета фильтрующая сменная Барьер Комплекс (ЖЕСТКОСТЬ ЖЕЛЕЗО)",84400,"https://goodzone.uz/product/kasseta-filtruyushaya-smennaya-barer-kompleks-zhestkost-zhelezo",14,"Фильтры",0,0
"Барьер","Кассета фильтрующая сменная БАРЬЕР Стандарт (СНГ)","Кассета фильтрующая сменная БАРЬЕР Стандарт (СНГ)",73850,"https://goodzone.uz/product/kasseta-filtruyushaya-smennaya-barer-standart-sng",9,"Фильтры",1,1
"Барьер","БАРЬЕР WaterFort OSMO","Фильтр Барьер WaterFort OSMO",2004500,"https://goodzone.uz/product/filtr-barer-waterfort-osmo",1,"Фильтры",0,0
"Барьер","БАРЬЕР Стандарт (упак. 4 шт.) ""3+1""","Фильтр Барьер Стандарт (упак. 4 шт.) ""3+1""",158250,"https://goodzone.uz/product/filtr-barer-standart-upak-4-sht-3-1",14,"Фильтры",0,0
"Барьер","БАРЬЕР Жесткость (упак. 3 шт.)","Кассета фильтрующая сменная Барьер Жесткость (упак. 3 шт.)",147700,"https://goodzone.uz/product/kasseta-filtruyushaya-smennaya-barer-zhestkost-upak-3-sht",5,"Фильтры",0,0
"Барьер","Барьер Стандарт (упак 2шт)","Кассета фильтрующая сменная Барьер Стандарт (упак 2шт)",105500,"https://goodzone.uz/product/kasseta-filtruyushaya-smennaya-barer-standart-upak-2sht",14,"Фильтры",0,0
"Leostar","LCD-DVD-05S","Подставка для DVD Leostar LCD-DVD-05S",52750,"https://goodzone.uz/product/podstavka-dlya-dvd-leostar-lcd-dvd-05s",0,"Аксессуары",0,0
"Барьер","БАРЬЕР Жесткость/железо (упак. 2 шт.)","Кассета фильтрующая сменная Барьер Жесткость/железо (упак. 2 шт.)",126600,"https://goodzone.uz/product/kasseta-filtruyushaya-smennaya-barer-zhestkost-zhelezo-upak-2-sht",4,"Фильтры",0,0
"Leostar","LCD-LS-702T","Кронштейн LeoStar LCD-LS-702T",105500,"https://goodzone.uz/product/kronshtein-leostar-lcd-ls-702t",48,"Аксессуары",0,0
"Ballu","FPH-100","Фильтр для очистителя воздуха Ballu FPH-100",21100,"https://goodzone.uz/product/filtr-dlya-ochistitelya-vozdukha-ballu-fph-100",0,"Увлажнители воздуха",0,0
"Ballu","FV-150/155","Фильтр для очистителя воздуха Ballu FV-150/155",168800,"https://goodzone.uz/product/filtr-dlya-ochistitelya-vozdukha-ballu-fv-150-155",0,"Увлажнители воздуха",0,0
"Gembird","WM-65T-01","Кронштейн Gembird WM-65T-01",105500,"https://goodzone.uz/product/kronshtein-gembird-wm-65t-01",18,"Аксессуары",0,0
"Ballu","FP-150/155","Фильтр для очистителя воздуха Ballu FP-150/155",17595,"https://goodzone.uz/product/filtr-dlya-ochistitelya-vozdukha-ballu-fp-150-155",0,"Увлажнители воздуха",0,0
"Ballu","FPH-105","Фильтр для очистителя воздуха Ballu FPH-105",21100,"https://goodzone.uz/product/filtr-dlya-ochistitelya-vozdukha-ballu-fph-105",0,"Увлажнители воздуха",0,0
"Барьер","БАРЬЕР Норма рубин","Фильтр-кувшин Барьер Норма рубин",126600,"https://goodzone.uz/product/filtr-kuvshin-barer-norma-rubin",8,"Фильтры",0,0
"Барьер","БАРЬЕР Танго оранжевый с узором","Фильтр-кувшин Барьер Танго оранжевый с узором",105500,"https://goodzone.uz/product/filtr-kuvshin-barer-tango-oranzhevyi-s-uzorom",15,"Фильтры",0,0
"Барьер","БАРЬЕР Танго пурпурный с узором","Фильтр-кувшин Барьер Танго пурпурный с узором",105500,"https://goodzone.uz/product/filtr-kuvshin-barer-tango-purpurnyi-s-uzorom",11,"Фильтры",0,0
"Барьер","БАРЬЕР Гранд гранат + вторая кассета","Фильтр-кувшин Барьер Гранд гранат + вторая кассета",116050,"https://goodzone.uz/product/filtr-kuvshin-barer-grand-granat-vtoraya-kasseta",0,"Фильтры",0,0
"Барьер","БАРЬЕР Норма индиго","Фильтр-кувшин Барьер Норма индиго",116050,"https://goodzone.uz/product/filtr-kuvshin-barer-norma-indigo",2,"Фильтры",0,0
"Xiaomi","YDXJ01FM","Экшн-камера Xiaomi Mijia Mi Action Camera 4K (YDXJ01FM)",1487550,"https://goodzone.uz/product/ekshn-kamera-xiaomi-mijia-mi-action-camera-4k-ydxj01fm",0,"Экшн-камеры, Go Pro, камеры для блогеров",0,0
"Magic","YLRS-05","Кулер для воды ""Magic"" YLRS-05",1740750,"https://goodzone.uz/product/kuler-dlya-vody-magic-ylrs-05",3,"-",0,0
"Realme","RMX2040 6i 4/128GB Белое молоко","Смартфон Realme RMX2040 6i 4/128GB Белое молоко",2321000,"https://goodzone.uz/product/smartfon-realme-rmx2040-6i-4-128gb-beloe-moloko",2,"Смартфоны",0,0
"Electrolux","EFH/W-7020","Тепловентилятор Electrolux EFH/W-7020",844000,"https://goodzone.uz/product/teploventilyator-electrolux-efh-w-7020",0,"Обогреватели",0,0
"Electrolux","EFH/C-5125","Тепловентилятор Electrolux EFH/C-5125",316500,"https://goodzone.uz/product/teploventilyator-electrolux-efh-c-5125",0,"Обогреватели",0,0
"UNI-T","UT305R","Термометр UNI-T UT305R",670558,"https://goodzone.uz/product/termometr-uni-t-ut305r",3,"Техника для дома",0,0
"Epson","T6642-2","Тонер Epson T6642-2",73850,"https://goodzone.uz/product/toner-epson-t6642-2",1,"Тонеры",0,0
"Realme","RMX2001 6 4/128GB Белый","Смартфон Realme RMX2001 6 4/128GB Белый",2648050,"https://goodzone.uz/product/smartfon-realme-rmx2001-6-4-128gb-belyi",3,"Смартфоны",0,0
"Epson","T6736-2","Тонер Epson T6736-2",147700,"https://goodzone.uz/product/toner-epson-t6736-2",2,"Тонеры",0,0
"Epson","T6735","Тонер Epson T6735",147700,"https://goodzone.uz/product/toner-epson-t6735",2,"Тонеры",0,0
"Realme","RMX2001 6 4/128GB Синий","Смартфон Realme RMX2001 6 4/128GB Синий",2648050,"https://goodzone.uz/product/smartfon-realme-rmx2001-6-4-128gb-sinii",9,"Смартфоны",0,0
"Realme","RMX2001 6 8/128GB Белый","Смартфон Realme RMX2001 6 8/128GB Белый",3019410,"https://goodzone.uz/product/smartfon-realme-rmx2001-6-8-128gb-belyi",3,"Смартфоны",0,0
"Realme","RMX2001 6 8/128GB Синий","Смартфон Realme RMX2001 6 8/128GB Синий",3019410,"https://goodzone.uz/product/smartfon-realme-rmx2001-6-8-128gb-sinii",4,"Смартфоны",0,0
"Realme","RMX1971 5PRO 4/128GB Зеленый кристалл","Смартфон Realme RMX1971 5PRO 4/128GB Зеленый кристалл",2679700,"https://goodzone.uz/product/smartfon-realme-rmx1971-5pro-4-128gb-zelenyi-kristall",0,"Смартфоны",5,1
"Realme","RMX1971 5PRO 4/128GBМерцающий синий","Смартфон Realme RMX1971 5PRO 4/128GB Мерцающий синий",2679700,"https://goodzone.uz/product/smartfon-realme-rmx1971-5pro-4-128gb-mercayushii-sinii",1,"Смартфоны",0,0
"DeepCool","GAMMAXX 300","Кулер для процессора DEEPCOOL GAMMAXX 300",263750,"https://goodzone.uz/product/kuler-dlya-processora-deepcool-gammaxx-300",1,"Кулеры",0,0
"DeepCool","GAMMAXX 300R","Кулер для процессора DEEPCOOL GAMMAXX 300R",242650,"https://goodzone.uz/product/kuler-dlya-processora-deepcool-gammaxx-300r",1,"Кулеры",0,0
"DeepCool","Кулер для процессора Deepcool GAMMAXX 400 Red","Кулер для процессора Deepcool GAMMAXX 400 RED",316500,"https://goodzone.uz/product/kuler-dlya-processora-deepcool-gammaxx-400-red",1,"Кулеры",0,0
"ID-COOLING","DK-03 (China)","Кулер для процессора ID-Cooling DK-03 (China)",126600,"https://goodzone.uz/product/kuler-dlya-processora-id-cooling-dk-03-china",1,"Кулеры",0,0
"DeepCool","THETA 31PWM","Кулер для процессора Deepcool THETA 31PWM",126600,"https://goodzone.uz/product/kuler-dlya-processora-deepcool-theta-31pwm",1,"Кулеры",0,0
"Realme","RMX1941 C2 2/32GB Синий бриллиант","Смартфон Realme RMX1941 C2 2/32GB Синий бриллиант",1424250,"https://goodzone.uz/product/smartfon-realme-rmx1941-c2-2-32gb-sinii-brilliant",0,"Смартфоны",0,0
"DeepCool","THETA 21PWM","Кулер для процессора Deepcool THETA 21PWM",116050,"https://goodzone.uz/product/kuler-dlya-processora-deepcool-theta-21pwm",1,"Кулеры",0,0
"DeepCool","Ice Edge Mini FS V2.0","Кулер для процессора DEEPCOOL Ice Edge Mini FS V2.0",168800,"https://goodzone.uz/product/kuler-dlya-processora-deepcool-ice-edge-mini-fs-v2-0",1,"Кулеры",0,0
